Train signal size,Train background size,Validation signal size,Validation background size,Test signal size,Test background size,Training method,Model structure,Model Name,Loss,ACC,AUC,Loss-true,ACC-true,AUC-true,Sample Type,Training epochs,time
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_wo_product_case_5_05,0.6370348930358887,0.6379941434846267,0.665753487844783,0.6342179775238037,0.67325,0.731845695,"quark jet: = 2, L: 900 fb^-1, aa, w/o decay product",75,2026-03-18 16:51:25.315299
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_wo_product_case_5_06,0.6382845044136047,0.6306734992679356,0.6580367146236062,0.647101104259491,0.67355,0.7356053,"quark jet: = 2, L: 900 fb^-1, aa, w/o decay product",49,2026-03-18 16:53:08.013902
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_w_product_01,0.645740270614624,0.6169472913616398,0.6425981664917928,0.6511196494102478,0.6809,0.740457295,"quark jet: = 2, L: 1800 fb^-1, aa, w/ decay product",71,2026-03-18 16:54:28.570397
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_wo_product_case_5_07,0.636814296245575,0.636896046852123,0.6634768855257775,0.6331720352172852,0.6739,0.73428221,"quark jet: = 2, L: 900 fb^-1, aa, w/o decay product",55,2026-03-18 16:54:54.818110
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_wo_product_case_5_08,0.6445806622505188,0.6207906295754027,0.6527060251462716,0.6441567540168762,0.6741,0.734208285,"quark jet: = 2, L: 900 fb^-1, aa, w/o decay product",74,2026-03-18 16:56:58.441760
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_w_product_02,0.6308635473251343,0.6434846266471449,0.6746671931407942,0.6520148515701294,0.6652,0.7184860049999999,"quark jet: = 2, L: 1800 fb^-1, aa, w/ decay product",88,2026-03-18 16:58:26.707559
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_wo_product_case_5_09,0.6396612524986267,0.6317715959004392,0.658734172431577,0.6308619976043701,0.675,0.737666905,"quark jet: = 2, L: 900 fb^-1, aa, w/o decay product",68,2026-03-18 16:58:48.778548
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_wo_product_case_5_10,0.6455715894699097,0.6299414348462665,0.6454658017819352,0.6464478373527527,0.6731,0.73391558,"quark jet: = 2, L: 900 fb^-1, aa, w/o decay product",63,2026-03-18 17:00:29.431629
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_w_product_03,0.6358816623687744,0.638909224011713,0.6632827921875833,0.6451239585876465,0.6775,0.7370626800000001,"quark jet: = 2, L: 1800 fb^-1, aa, w/ decay product",68,2026-03-18 17:01:11.202458
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_wo_product_case_5_01,0.638577401638031,0.6339677891654466,0.6627653257322473,0.6453062891960144,0.68345,0.742441735,"quark jet: = 2, L: 1800 fb^-1, aa, w/o decay product",74,2026-03-18 17:03:06.510517
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_w_product_04,0.635619580745697,0.6312225475841874,0.6626389636054845,0.6521739959716797,0.67195,0.72892347,"quark jet: = 2, L: 1800 fb^-1, aa, w/ decay product",69,2026-03-18 17:03:57.286381
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_wo_product_case_5_02,0.6314063668251038,0.6407393850658858,0.676888915811563,0.6388694643974304,0.6669,0.72435631,"quark jet: = 2, L: 1800 fb^-1, aa, w/o decay product",67,2026-03-18 17:05:39.865773
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_w_product_05,0.6430153250694275,0.6244509516837482,0.6521023490156674,0.6420997381210327,0.67525,0.73427763,"quark jet: = 2, L: 1800 fb^-1, aa, w/ decay product",84,2026-03-18 17:07:11.202326
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_wo_product_case_5_03,0.6382151246070862,0.6475109809663251,0.6710713257589229,0.6325128674507141,0.6676,0.718699765,"quark jet: = 2, L: 1800 fb^-1, aa, w/o decay product",67,2026-03-18 17:08:09.149352
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_w_product_06,0.6412060856819153,0.6306734992679356,0.6492179719594174,0.635792076587677,0.6886,0.75022333,"quark jet: = 2, L: 1800 fb^-1, aa, w/ decay product",54,2026-03-18 17:09:36.746759
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_wo_product_case_5_04,0.6298425793647766,0.6440336749633968,0.6770181261226015,0.6445934772491455,0.67575,0.730874625,"quark jet: = 2, L: 1800 fb^-1, aa, w/o decay product",70,2026-03-18 17:10:48.277524
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_w_product_07,0.6434668898582458,0.6271961932650073,0.6516146148254521,0.6508218050003052,0.6816,0.74178845,"quark jet: = 2, L: 1800 fb^-1, aa, w/ decay product",79,2026-03-18 17:12:36.303292
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_wo_product_case_5_05,0.6410530209541321,0.628294289897511,0.6560301340675072,0.6400253772735596,0.68365,0.74449698,"quark jet: = 2, L: 1800 fb^-1, aa, w/o decay product",55,2026-03-18 17:13:03.758825
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_wo_product_case_5_06,0.6337576508522034,0.6420204978038068,0.6655290370302858,0.6475338339805603,0.67705,0.737514615,"quark jet: = 2, L: 1800 fb^-1, aa, w/o decay product",61,2026-03-18 17:15:24.439556
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_w_product_08,0.6391041874885559,0.6343338213762811,0.6616646067116003,0.6356251239776611,0.6782,0.7397874149999999,"quark jet: = 2, L: 1800 fb^-1, aa, w/ decay product",83,2026-03-18 17:15:42.530184
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_w_product_09,0.652928352355957,0.6158491947291361,0.6300007169088226,0.6279310584068298,0.6851,0.747102,"quark jet: = 2, L: 1800 fb^-1, aa, w/ decay product",42,2026-03-18 17:17:51.089186
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_wo_product_case_5_07,0.6352866291999817,0.638177159590044,0.6722713144217602,0.6406782865524292,0.6739,0.728373895,"quark jet: = 2, L: 1800 fb^-1, aa, w/o decay product",80,2026-03-18 17:18:01.484657
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_wo_product_case_5_08,0.6305044293403625,0.6427525622254758,0.6795223053120165,0.6351805925369263,0.67895,0.73891849,"quark jet: = 2, L: 1800 fb^-1, aa, w/o decay product",69,2026-03-18 17:20:32.815467
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_w_product_10,0.6387910842895508,0.6312225475841874,0.6640501347121694,0.6549949645996094,0.67015,0.727713495,"quark jet: = 2, L: 1800 fb^-1, aa, w/ decay product",79,2026-03-18 17:21:01.610760
12985,8860,3248,2216,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_1800_aa_wo_product_case_5_09,0.6376444697380066,0.6303074670571011,0.6565101573198058,0.6402967572212219,0.6849,0.7464422900000001,"quark jet: = 2, L: 1800 fb^-1, aa, w/o decay product",54,2026-03-18 17:22:39.378678
21644,14768,5412,3693,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_3000_aa_w_product_01,0.6383033394813538,0.628775398132894,0.6591656344707602,0.6399907469749451,0.6853,0.7424972699999999,"quark jet: = 2, L: 3000 fb^-1, aa, w/ decay product",61,2026-03-18 17:24:37.856106
